match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals
1082,2017-04-16,West Bromwich Albion,Liverpool,0.441,0.758,0.993,0.6,0.9,1.15,-100.0,0.0,2.026,1.932,1.939,2.0,1.7,1.9,100.0,2.0,-1.5849999999999997,-200.0,1.263,1.315,1.321,1.4,1.3,1.3,0.0,1.0,1.286,1.301,1.283,1.2,1.3,1.3,0.0,1.0,-0.02300000000000013,0.0,0.633,0.998,1.22,0.8,1.2,1.4,-100.0,0.0,2.182,1.983,1.893,2.2,1.8,1.8,200.0,3.0,-1.549,-300.0,0,1,-0.552,0.08699999999999974,-0.6389999999999998,A,0.0,1.0
1083,2017-04-17,Middlesbrough,Arsenal,0.572,0.545,0.598,0.6,0.5,0.6,-100.0,0.0,1.362,1.582,1.783,1.4,1.7,1.9,-100.0,0.0,-0.7900000000000001,0.0,1.43,1.405,1.295,1.8,1.5,1.25,-100.0,0.0,1.955,1.789,1.55,2.2,1.7,1.45,3000.0,3.0,-0.5250000000000001,-3100.0,0.538,0.515,0.611,0.4,0.4,0.65,1000.0,1.0,1.043,1.22,1.472,0.8,1.3,1.55,-100.0,0.0,-0.5049999999999999,1100.0,0,0,-0.026000000000000023,-0.4209999999999998,0.3949999999999998,A,1.0,2.0
1084,2017-04-22,Bournemouth,Middlesbrough,0.878,1.133,1.282,1.0,1.3,1.5,-100.0,0.0,0.715,0.628,0.637,0.8,0.5,0.65,0.0,1.0,0.16300000000000003,-100.0,2.568,2.228,2.099,1.8,2.2,2.2,-33.33,4.0,1.62,1.513,1.362,1.8,1.4,1.3,100.0,2.0,0.948,-133.32999999999998,0.616,0.836,0.937,1.0,0.9,1.0,0.0,0.0,0.359,0.421,0.553,0.4,0.4,0.65,-100.0,0.0,0.257,100.0,0,1,-0.404,0.07799999999999996,-0.482,H,4.0,0.0
1085,2017-04-22,Hull City,Watford,1.512,1.421,1.234,1.6,1.4,1.15,-50.0,1.0,0.949,1.032,1.072,0.8,1.2,1.0,-50.0,1.0,0.5630000000000001,0.0,2.525,2.235,2.047,2.6,2.0,1.95,3000.0,3.0,1.249,1.386,1.51,1.0,1.4,1.6,-100.0,0.0,1.2759999999999998,3100.0,0.933,1.101,1.051,1.2,1.3,0.95,-100.0,0.0,1.847,1.566,1.363,1.8,1.6,1.1,0.0,3.0,-0.9139999999999999,-100.0,1,0,0.278,-0.12300000000000011,0.40100000000000013,H,2.0,0.0
1086,2017-04-22,Swansea City,Stoke City,0.363,0.696,0.962,0.2,0.9,1.05,-100.0,0.0,1.385,1.121,1.092,1.0,0.8,1.15,3000.0,3.0,-1.022,-3100.0,1.39,1.608,1.824,1.4,1.6,2.1,-50.0,1.0,1.364,1.36,1.385,1.6,1.3,1.45,0.0,1.0,0.0259999999999998,-50.0,0.261,0.579,0.811,0.2,0.7,0.95,0.0,0.0,1.195,1.073,1.127,0.6,1.0,1.15,3000.0,3.0,-0.934,-3000.0,0,1,-0.599,0.2929999999999999,-0.8919999999999999,H,2.0,0.0
1087,2017-04-22,West Ham,Everton,1.332,1.363,1.414,1.2,1.5,1.5,-33.33,2.0,2.711,2.498,2.219,2.6,2.6,2.2,-50.0,3.0,-1.3789999999999998,16.67,1.785,1.853,1.806,2.0,1.9,1.75,100.0,2.0,1.346,1.258,1.197,1.4,1.3,1.1,-66.67,1.0,0.43899999999999983,166.67000000000002,1.083,0.997,1.081,0.8,0.9,1.25,-66.67,1.0,2.277,2.07,1.896,2.0,2.0,1.9,0.0,3.0,-1.1940000000000002,-66.67,0,1,-0.08199999999999985,0.492,-0.5739999999999998,D,0.0,0.0
1088,2017-04-23,Burnley,Manchester United,0.646,0.757,0.884,0.4,0.8,1.05,0.0,1.0,1.878,1.739,1.635,1.8,1.6,1.6,100.0,2.0,-1.2319999999999998,-100.0,1.438,1.331,1.331,1.0,1.4,1.3,50.0,3.0,0.278,0.4,0.551,0.4,0.4,0.55,-100.0,0.0,1.16,150.0,0.797,0.892,0.987,1.0,0.7,1.1,0.0,0.0,2.362,2.187,2.076,2.2,2.0,2.1,200.0,3.0,-1.565,-200.0,0,1,-0.238,0.24299999999999988,-0.48099999999999987,A,0.0,2.0
1089,2017-04-23,Liverpool,Crystal Palace,1.684,1.763,1.85,1.8,1.7,1.85,1000.0,1.0,1.886,1.569,1.38,1.8,1.4,1.35,0.0,2.0,-0.20199999999999996,1000.0,0.857,1.064,1.16,1.0,1.2,1.3,-100.0,0.0,1.313,1.275,1.411,1.2,1.1,1.55,2000.0,2.0,-0.45599999999999996,-2100.0,2.455,2.168,1.999,2.2,2.0,1.8,3000.0,3.0,1.742,1.667,1.398,2.0,1.9,1.2,-66.67,1.0,0.7130000000000001,3066.67,0,1,-0.16600000000000015,0.506,-0.6720000000000002,A,1.0,2.0
1090,2017-04-25,Chelsea,Southampton,1.473,1.717,1.864,1.6,1.8,1.9,-100.0,0.0,1.092,1.348,1.381,1.0,1.8,1.25,-100.0,0.0,0.381,0.0,1.424,1.224,1.047,1.4,1.2,0.9,100.0,2.0,1.528,1.459,1.413,1.2,1.4,1.4,3000.0,3.0,-0.10400000000000009,-2900.0,1.64,1.948,2.125,1.8,2.0,2.35,-100.0,0.0,1.462,1.468,1.415,1.4,1.6,1.35,-100.0,0.0,0.17799999999999994,0.0,0,0,-0.391,-0.2889999999999999,-0.10200000000000009,H,4.0,2.0
1092,2017-04-26,Middlesbrough,Sunderland,0.476,0.514,0.576,0.6,0.4,0.55,0.0,0.0,0.732,0.63,0.721,0.4,0.6,0.7,2000.0,2.0,-0.256,-2000.0,2.413,1.965,1.613,2.0,1.7,1.4,300.0,4.0,1.994,1.867,1.803,1.6,1.6,1.85,2000.0,2.0,0.4189999999999998,-1700.0,0.239,0.344,0.5,0.4,0.3,0.6,0.0,0.0,0.453,0.483,0.609,0.4,0.6,0.65,0.0,1.0,-0.21400000000000002,0.0,0,1,-0.09999999999999998,0.01100000000000001,-0.11099999999999999,H,1.0,0.0
1093,2017-04-26,Arsenal,Leicester,1.575,1.658,1.804,1.6,1.5,1.95,0.0,2.0,2.027,1.802,1.545,2.2,1.7,1.35,2000.0,2.0,-0.4520000000000002,-2000.0,1.637,1.646,1.498,1.8,1.8,1.45,0.0,1.0,1.882,1.711,1.627,1.6,1.6,1.65,100.0,2.0,-0.24499999999999988,-100.0,1.695,1.544,1.617,1.4,1.3,1.65,0.0,3.0,1.501,1.558,1.43,2.0,1.6,1.25,1000.0,1.0,0.19400000000000017,-1000.0,0,1,-0.2290000000000001,0.4820000000000002,-0.7110000000000003,H,1.0,0.0
1091,2017-04-26,Crystal Palace,Tottenham,1.924,1.647,1.439,2.0,1.4,1.25,2000.0,2.0,3.306,2.86,2.515,3.0,2.3,2.5,4000.0,4.0,-1.3820000000000001,-2000.0,1.208,1.225,1.372,1.4,1.2,1.35,-75.0,1.0,0.357,0.54,0.664,0.4,0.6,0.7,0.0,0.0,0.851,-75.0,2.161,1.909,1.55,2.0,1.9,1.35,3000.0,3.0,2.911,2.707,2.461,3.0,2.5,2.35,200.0,3.0,-0.75,2800.0,1,1,0.4849999999999999,0.7909999999999999,-0.30600000000000005,A,0.0,1.0
1094,2017-04-27,Manchester City,Manchester United,2.261,1.993,1.9,2.0,2.0,1.8,-25.0,3.0,1.919,1.787,1.67,1.6,1.7,1.65,2000.0,2.0,0.3420000000000001,-2025.0,0.829,0.936,1.027,1.2,0.7,1.2,0.0,0.0,0.186,0.327,0.499,0.2,0.3,0.5,0.0,0.0,0.643,0.0,2.108,1.94,1.898,1.6,2.1,1.85,0.0,3.0,2.574,2.334,2.164,2.2,2.2,2.2,200.0,3.0,-0.46599999999999975,-200.0,1,1,0.3610000000000002,0.2490000000000001,0.1120000000000001,D,0.0,0.0
1095,2017-04-29,Crystal Palace,Burnley,1.283,1.348,1.302,1.6,1.4,1.1,0.0,0.0,0.431,0.619,0.8,0.4,0.7,1.05,-100.0,0.0,0.8519999999999999,100.0,1.139,1.184,1.337,1.4,0.9,1.4,0.0,1.0,1.625,1.453,1.394,1.4,1.4,1.3,100.0,2.0,-0.486,-100.0,1.441,1.562,1.403,1.4,1.9,1.2,0.0,0.0,0.531,0.73,0.893,0.8,0.7,1.1,-100.0,0.0,0.91,100.0,0,0,-0.019000000000000128,-0.36900000000000005,0.3499999999999999,A,0.0,2.0
1096,2017-04-29,Southampton,Hull City,1.395,1.467,1.44,1.2,1.7,1.35,100.0,2.0,1.675,1.526,1.307,2.0,1.4,1.25,2000.0,2.0,-0.28,-1900.0,2.352,1.921,1.66,1.6,1.8,1.6,100.0,4.0,1.683,1.829,1.852,1.8,2.0,1.9,-100.0,0.0,0.6689999999999998,200.0,0.975,1.201,1.28,1.4,1.3,1.3,0.0,0.0,1.622,1.446,1.236,1.8,1.3,1.1,3000.0,3.0,-0.6470000000000001,-3000.0,0,1,-0.04499999999999993,0.3680000000000001,-0.41300000000000003,D,0.0,0.0
1097,2017-04-29,Stoke City,West Ham,0.924,0.917,0.988,0.8,0.8,1.05,-100.0,0.0,0.888,1.115,1.279,0.8,1.2,1.45,-100.0,0.0,0.03600000000000003,0.0,1.576,1.476,1.444,1.6,1.4,1.55,2000.0,2.0,1.19,1.516,1.634,1.4,1.8,1.5,-100.0,0.0,0.3860000000000001,2100.0,0.797,0.878,1.02,0.6,1.0,1.0,-100.0,0.0,1.055,0.998,1.074,1.0,0.7,1.3,0.0,1.0,-0.2579999999999999,-100.0,0,0,-0.06399999999999995,-0.3909999999999999,0.32699999999999996,D,0.0,0.0
1098,2017-04-29,Sunderland,Bournemouth,0.488,0.516,0.653,0.4,0.6,0.7,-100.0,0.0,1.918,1.655,1.54,1.4,1.4,1.5,4000.0,4.0,-1.43,-4100.0,1.662,1.71,1.727,1.8,1.7,1.8,1000.0,1.0,1.712,1.823,1.899,1.8,1.6,2.05,-100.0,0.0,-0.050000000000000044,1100.0,0.302,0.395,0.551,0.2,0.5,0.65,-100.0,0.0,1.411,1.23,1.133,1.0,1.2,1.0,3000.0,3.0,-1.109,-3100.0,0,1,-0.16500000000000004,0.3779999999999999,-0.5429999999999999,A,0.0,1.0
1099,2017-04-29,West Bromwich Albion,Leicester,0.294,0.62,0.898,0.6,0.8,1.1,-100.0,0.0,1.352,1.474,1.398,1.6,1.7,1.25,0.0,0.0,-1.058,-100.0,1.175,1.258,1.291,1.0,1.3,1.3,1000.0,1.0,1.588,1.582,1.567,1.4,1.6,1.6,-66.67,1.0,-0.41300000000000003,1066.67,0.422,0.817,1.104,0.8,1.1,1.35,-100.0,0.0,1.001,1.275,1.294,1.4,1.6,1.2,0.0,0.0,-0.579,-100.0,0,0,-0.6040000000000001,-0.04599999999999982,-0.5580000000000003,A,0.0,1.0
1100,2017-04-30,Everton,Chelsea,1.807,2.044,2.008,1.8,2.0,2.15,0.0,0.0,2.315,2.132,2.067,2.0,2.1,2.0,33.33,4.0,-0.508,-33.33,0.897,1.029,1.083,1.4,1.0,1.05,0.0,0.0,1.616,1.365,1.138,1.6,1.3,0.95,100.0,2.0,-0.7190000000000001,-100.0,1.851,1.875,1.81,1.6,1.8,1.9,0.0,1.0,2.093,2.139,2.208,1.8,2.2,2.35,0.0,3.0,-0.242,0.0,0,1,-0.20100000000000007,0.24799999999999978,-0.44899999999999984,A,0.0,3.0
1101,2017-04-30,Manchester United,Swansea City,1.279,1.462,1.511,1.6,1.7,1.6,-100.0,0.0,0.909,0.933,1.06,0.6,1.0,1.15,0.0,2.0,0.3699999999999999,-100.0,0.124,0.268,0.451,0.2,0.3,0.45,0.0,0.0,0.927,1.316,1.651,1.0,1.4,1.85,0.0,0.0,-0.803,0.0,2.05,2.092,2.053,2.2,2.2,2.2,-66.67,1.0,1.174,1.019,1.02,0.8,1.0,1.1,0.0,3.0,0.8759999999999999,-66.67,0,0,-0.23199999999999998,-0.15100000000000002,-0.08099999999999996,D,1.0,1.0
1102,2017-04-30,Middlesbrough,Manchester City,0.651,0.602,0.616,0.8,0.5,0.55,1000.0,1.0,1.507,1.631,1.719,1.8,1.6,1.7,-100.0,0.0,-0.8559999999999999,1100.0,1.609,1.608,1.46,2.0,1.6,1.4,0.0,0.0,0.553,0.766,0.929,1.0,0.7,1.15,-100.0,0.0,1.056,100.0,1.16,0.827,0.738,0.8,0.6,0.6,200.0,3.0,1.739,1.769,1.812,1.6,1.9,1.75,-66.67,1.0,-0.5790000000000002,266.67,1,0,0.03500000000000003,-0.2120000000000002,0.24700000000000022,D,2.0,2.0
1103,2017-04-30,Tottenham,Arsenal,2.537,2.522,2.371,2.8,2.4,2.5,0.0,1.0,1.383,1.538,1.727,1.6,1.4,1.95,0.0,1.0,1.154,0.0,0.238,0.442,0.601,0.2,0.6,0.6,0.0,0.0,1.091,1.347,1.355,1.2,1.7,1.4,-100.0,0.0,-0.853,100.0,2.941,2.76,2.512,3.0,2.7,2.5,0.0,3.0,2.13,1.808,1.749,2.0,1.3,1.75,3000.0,3.0,0.8109999999999999,-3000.0,1,0,0.16599999999999993,-0.3440000000000001,0.51,H,2.0,0.0
1104,2017-05-01,Watford,Liverpool,0.633,0.844,0.97,0.8,1.0,1.0,-100.0,0.0,1.456,1.624,1.769,1.8,1.8,1.75,-50.0,1.0,-0.823,-50.0,1.499,1.498,1.556,1.2,1.5,1.65,100.0,2.0,1.238,1.234,1.24,1.2,1.2,1.2,2000.0,2.0,0.2610000000000001,-1900.0,1.232,1.282,1.234,1.8,1.3,1.1,-100.0,0.0,1.636,1.774,1.808,2.0,2.0,1.8,-100.0,0.0,-0.4039999999999999,0.0,0,0,-0.33699999999999997,-0.31299999999999994,-0.02400000000000002,A,0.0,1.0
1105,2017-05-05,West Ham,Tottenham,0.592,0.912,1.157,0.6,1.0,1.35,-100.0,0.0,2.358,2.427,2.336,2.8,2.5,2.35,2000.0,2.0,-1.766,-2100.0,0.793,1.24,1.478,1.0,1.6,1.4,-100.0,0.0,0.159,0.361,0.544,0.2,0.6,0.6,-100.0,0.0,0.634,0.0,1.037,0.998,1.067,1.2,0.7,1.3,0.0,1.0,2.96,2.804,2.559,3.0,2.7,2.5,3000.0,3.0,-1.923,-3000.0,0,1,-0.5650000000000001,0.02200000000000024,-0.5870000000000003,H,1.0,0.0
1110,2017-05-06,Bournemouth,Stoke City,1.612,1.536,1.489,1.6,1.5,1.45,0.0,1.0,0.616,0.75,0.894,0.8,0.7,1.0,0.0,0.0,0.9960000000000001,0.0,1.141,1.492,1.718,1.8,1.4,1.9,-100.0,0.0,1.05,1.208,1.306,1.2,1.4,1.4,-100.0,0.0,0.09099999999999997,0.0,1.941,1.551,1.311,1.4,1.5,1.15,3000.0,3.0,0.864,0.9,1.018,0.8,0.8,1.05,1000.0,1.0,1.077,2000.0,1,0,0.123,-0.278,0.401,D,2.0,2.0
1109,2017-05-06,Burnley,West Bromwich Albion,0.954,0.87,0.914,0.8,0.8,1.0,100.0,2.0,0.196,0.507,0.813,0.0,0.7,0.95,-100.0,0.0,0.758,200.0,1.084,1.189,1.262,1.0,1.3,1.2,-100.0,0.0,1.117,1.211,1.263,1.0,1.4,1.3,-50.0,1.0,-0.03299999999999992,-50.0,1.354,1.143,1.094,1.4,0.9,1.1,200.0,3.0,0.281,0.668,0.999,0.2,0.8,1.2,-100.0,0.0,1.073,300.0,1,0,0.039999999999999925,-0.617,0.6569999999999999,D,2.0,2.0
1111,2017-05-06,Hull City,Sunderland,1.117,1.249,1.183,1.6,1.4,1.1,-100.0,0.0,0.325,0.422,0.59,0.4,0.2,0.6,0.0,0.0,0.792,-100.0,1.122,1.496,1.676,1.6,1.8,1.75,-100.0,0.0,1.442,1.581,1.657,1.8,1.8,1.8,-75.0,1.0,-0.31999999999999984,-25.0,1.415,1.365,1.214,1.4,1.4,1.1,0.0,1.0,0.201,0.323,0.498,0.2,0.2,0.5,0.0,0.0,1.214,0.0,0,0,-0.06600000000000006,-0.26499999999999996,0.1989999999999999,A,0.0,2.0
1107,2017-05-06,Leicester,Watford,1.234,1.388,1.36,1.4,1.8,1.25,1000.0,1.0,0.422,0.691,0.878,0.6,0.8,0.95,0.0,0.0,0.812,1000.0,1.059,1.294,1.418,1.4,1.3,1.5,-100.0,0.0,1.333,1.407,1.503,1.4,1.5,1.55,-50.0,1.0,-0.274,-50.0,1.667,1.588,1.456,1.4,1.9,1.35,3000.0,3.0,0.821,1.049,1.116,1.2,1.0,1.1,0.0,0.0,0.8460000000000001,3000.0,0,0,-0.1260000000000001,-0.456,0.3299999999999999,H,3.0,0.0
1106,2017-05-06,Manchester City,Crystal Palace,1.671,1.698,1.745,1.8,1.6,1.75,0.0,2.0,0.855,1.103,1.178,1.4,1.4,0.95,-100.0,0.0,0.8160000000000001,100.0,1.035,0.991,1.031,1.0,0.8,1.1,2000.0,2.0,1.426,1.332,1.4,1.2,1.0,1.35,2000.0,2.0,-0.391,0.0,1.493,1.629,1.735,1.6,1.7,1.8,-66.67,1.0,0.96,1.278,1.269,1.4,1.9,1.15,-100.0,0.0,0.5330000000000001,33.33,0,0,-0.07400000000000007,-0.32299999999999995,0.2489999999999999,H,5.0,0.0
1108,2017-05-06,Swansea City,Everton,0.939,0.945,1.055,0.8,0.9,1.05,0.0,1.0,1.205,1.672,1.817,1.6,2.0,2.05,-100.0,0.0,-0.2660000000000001,100.0,0.951,1.258,1.589,1.2,1.5,1.9,-66.67,1.0,1.598,1.388,1.265,1.4,1.3,1.05,3000.0,3.0,-0.6470000000000001,-3066.67,1.116,1.015,1.018,0.8,0.8,1.0,1000.0,1.0,1.234,1.534,1.638,1.6,1.7,1.9,-100.0,0.0,-0.11799999999999988,1100.0,0,0,-0.11599999999999999,-0.6119999999999999,0.4959999999999999,H,1.0,0.0
1112,2017-05-07,Arsenal,Manchester United,0.922,1.259,1.563,1.2,1.3,1.8,-100.0,0.0,1.186,1.378,1.462,1.6,1.5,1.6,-50.0,1.0,-0.2639999999999999,-50.0,1.394,1.465,1.416,1.2,1.7,1.45,-33.33,2.0,0.416,0.401,0.503,0.2,0.4,0.45,1000.0,1.0,0.978,-1033.33,1.42,1.48,1.583,1.8,1.3,1.6,0.0,0.0,1.7,1.893,1.953,2.2,2.0,2.2,-66.67,1.0,-0.28,66.67,0,0,-0.6409999999999999,-0.276,-0.3649999999999999,H,2.0,0.0
1113,2017-05-07,Liverpool,Southampton,1.304,1.51,1.696,1.4,1.7,1.7,0.0,1.0,0.93,1.2,1.303,1.2,1.6,1.3,-100.0,0.0,0.374,100.0,0.826,1.01,1.122,1.0,1.2,1.1,-100.0,0.0,1.568,1.572,1.502,1.6,1.6,1.6,-100.0,0.0,-0.7420000000000001,0.0,2.091,1.997,1.922,2.0,2.0,1.9,3000.0,3.0,0.983,1.165,1.254,1.4,1.4,1.2,1000.0,1.0,1.108,2000.0,0,0,-0.3919999999999999,-0.3729999999999999,-0.019000000000000017,D,0.0,0.0
1114,2017-05-08,Chelsea,Middlesbrough,2.544,2.29,2.156,2.4,2.1,2.0,200.0,3.0,1.101,0.856,0.748,0.8,0.7,0.65,2000.0,2.0,1.443,-1800.0,1.077,1.117,1.03,1.2,1.2,0.9,-100.0,0.0,1.739,1.679,1.511,1.6,1.8,1.45,100.0,2.0,-0.6620000000000001,-200.0,2.395,2.296,2.284,2.4,2.2,2.35,200.0,3.0,1.106,0.859,0.763,1.0,0.6,0.65,1000.0,1.0,1.289,-800.0,1,1,0.3879999999999999,0.353,0.03499999999999992,H,3.0,0.0
1115,2017-05-10,Southampton,Arsenal,0.62,0.982,1.179,0.6,1.5,1.3,-100.0,0.0,1.281,1.393,1.605,1.0,1.4,1.65,0.0,2.0,-0.6609999999999999,-100.0,1.045,1.286,1.359,1.4,1.3,1.45,0.0,0.0,0.929,1.199,1.282,1.2,1.4,1.4,0.0,0.0,0.11599999999999988,0.0,0.989,1.135,1.23,1.0,1.5,1.25,-66.67,1.0,1.947,1.756,1.718,1.8,1.6,1.6,0.0,3.0,-0.9580000000000001,-66.67,0,0,-0.559,-0.32400000000000007,-0.235,A,0.0,2.0
1116,2017-05-12,Everton,Watford,0.803,1.368,1.644,1.4,1.8,1.95,-100.0,0.0,0.281,0.565,0.794,0.2,0.8,0.8,-100.0,0.0,0.522,0.0,1.399,1.317,1.24,1.4,1.4,1.05,-66.67,1.0,1.889,1.697,1.646,2.0,1.6,1.6,200.0,3.0,-0.49,-266.67,0.823,1.255,1.482,1.4,1.4,1.75,0.0,0.0,0.547,0.858,1.01,0.6,1.0,0.95,-100.0,0.0,0.2759999999999999,100.0,0,0,-0.8409999999999999,-0.513,-0.32799999999999985,H,1.0,0.0
1117,2017-05-12,West Bromwich Albion,Chelsea,0.797,0.779,0.926,0.4,0.7,1.05,0.0,2.0,2.696,2.419,2.236,2.6,2.3,2.1,0.0,3.0,-1.899,0.0,1.411,1.355,1.333,1.4,1.4,1.35,100.0,2.0,0.718,0.914,0.932,1.0,1.1,0.9,-100.0,0.0,0.6930000000000001,200.0,0.521,0.729,0.999,0.2,0.8,1.25,-66.67,1.0,2.597,2.424,2.352,2.4,2.4,2.35,0.0,3.0,-2.076,-66.67,0,1,-0.129,0.45999999999999996,-0.589,A,0.0,1.0
1118,2017-05-13,Bournemouth,Burnley,1.742,1.62,1.538,1.6,1.6,1.5,100.0,2.0,1.302,1.076,1.017,1.0,0.9,1.1,0.0,2.0,0.43999999999999995,100.0,1.428,1.584,1.745,1.8,1.4,2.0,100.0,2.0,1.389,1.336,1.332,1.4,1.4,1.25,-33.33,2.0,0.038999999999999924,133.32999999999998,1.627,1.451,1.282,1.4,1.6,1.05,0.0,1.0,1.236,1.117,1.085,1.0,0.9,1.15,1000.0,1.0,0.391,-1000.0,1,1,0.20399999999999996,0.28500000000000014,-0.08100000000000018,H,2.0,1.0
1119,2017-05-13,Manchester City,Leicester,2.781,2.298,2.055,2.6,1.9,1.9,150.0,5.0,1.823,1.681,1.516,1.6,2.1,1.2,0.0,3.0,0.9580000000000002,150.0,0.69,0.81,0.933,0.6,0.8,0.9,0.0,0.0,0.706,1.059,1.283,1.4,1.1,1.4,-100.0,0.0,-0.016000000000000014,100.0,1.995,1.878,1.856,2.2,1.7,1.95,0.0,3.0,2.111,1.845,1.603,1.4,2.2,1.35,0.0,3.0,-0.1160000000000001,0.0,1,1,0.726,0.30699999999999994,0.41900000000000004,H,2.0,1.0
1120,2017-05-13,Middlesbrough,Southampton,0.734,0.701,0.677,0.8,0.7,0.65,0.0,0.0,0.413,0.803,1.067,0.4,1.1,1.25,-100.0,0.0,0.321,100.0,2.159,1.919,1.653,2.2,2.0,1.45,50.0,3.0,1.364,1.416,1.42,1.8,1.5,1.55,-33.33,2.0,0.7949999999999997,83.33,0.738,0.703,0.691,0.8,0.6,0.65,0.0,0.0,0.659,0.928,1.113,0.4,1.2,1.1,-100.0,0.0,0.07899999999999996,100.0,1,0,0.05699999999999994,-0.6539999999999999,0.7109999999999999,A,1.0,2.0
1121,2017-05-13,Stoke City,Arsenal,1.077,0.978,1.0,1.2,0.9,1.1,0.0,2.0,1.521,1.504,1.642,1.4,1.4,1.6,100.0,2.0,-0.44399999999999995,-100.0,1.367,1.352,1.372,1.4,1.2,1.5,2000.0,2.0,0.62,0.981,1.16,0.6,1.4,1.35,-100.0,0.0,0.747,2100.0,0.91,0.919,1.016,1.0,0.9,1.05,-66.67,1.0,2.298,1.982,1.84,2.4,1.6,1.6,3000.0,3.0,-1.388,-3066.67,1,0,0.07699999999999996,-0.121,0.19799999999999995,A,1.0,4.0
1122,2017-05-13,Sunderland,Swansea City,0.884,0.709,0.725,0.8,0.4,0.7,2000.0,2.0,0.959,0.955,1.049,0.8,0.9,1.05,-66.67,1.0,-0.07499999999999996,2066.67,0.961,1.293,1.5,1.4,1.4,1.65,-100.0,0.0,0.634,1.029,1.437,0.6,1.2,1.75,-100.0,0.0,0.32699999999999996,0.0,1.134,0.81,0.737,0.8,0.5,0.65,3000.0,3.0,1.744,1.376,1.207,1.4,1.1,1.15,0.0,3.0,-0.6100000000000001,3000.0,1,0,0.15900000000000003,-0.08999999999999997,0.249,A,0.0,2.0
1125,2017-05-14,Crystal Palace,Hull City,0.57,0.902,1.066,0.8,1.3,0.9,-100.0,0.0,0.744,1.022,1.07,0.8,1.3,1.1,-100.0,0.0,-0.17400000000000004,0.0,2.617,1.999,1.743,2.2,1.5,1.5,5000.0,5.0,1.415,1.588,1.707,1.6,1.9,1.7,-33.33,2.0,1.202,5033.33,0.64,1.046,1.148,0.8,1.6,1.15,-100.0,0.0,0.943,1.117,1.098,0.8,1.3,1.1,0.0,0.0,-0.30299999999999994,-100.0,0,0,-0.4960000000000001,-0.32600000000000007,-0.17000000000000004,H,4.0,0.0
1124,2017-05-14,Tottenham,Manchester United,1.572,1.986,2.113,2.2,2.5,2.35,-100.0,0.0,0.791,1.127,1.323,1.0,1.3,1.55,-100.0,0.0,0.781,0.0,0.439,0.477,0.587,0.2,0.5,0.6,1000.0,1.0,0.944,0.692,0.646,0.6,0.6,0.55,100.0,2.0,-0.5049999999999999,900.0,1.974,2.294,2.315,2.4,2.7,2.5,-100.0,0.0,1.133,1.549,1.767,1.6,1.7,2.05,-100.0,0.0,0.841,0.0,0,0,-0.5409999999999999,-0.5319999999999999,-0.009000000000000008,H,2.0,1.0
1123,2017-05-14,West Ham,Liverpool,0.728,0.928,1.142,0.8,1.0,1.35,0.0,1.0,0.869,1.236,1.534,1.0,1.6,1.55,-100.0,0.0,-0.14100000000000001,100.0,0.529,1.015,1.337,0.4,1.5,1.4,-100.0,0.0,0.55,0.826,1.015,0.6,0.9,1.1,-100.0,0.0,-0.02100000000000002,0.0,1.691,1.362,1.251,1.8,0.9,1.3,3000.0,3.0,1.727,1.816,1.834,2.0,2.1,1.8,-66.67,1.0,-0.03600000000000003,3066.67,0,0,-0.4139999999999999,-0.665,0.2510000000000001,A,0.0,4.0
1126,2017-05-15,Chelsea,Watford,2.13,2.161,2.119,2.2,2.1,2.1,-50.0,1.0,0.187,0.463,0.719,0.2,0.7,0.8,-100.0,0.0,1.9429999999999998,50.0,0.479,0.748,0.843,0.8,1.0,0.9,-100.0,0.0,1.592,1.57,1.584,1.4,1.6,1.55,-75.0,1.0,-1.113,-25.0,2.731,2.529,2.414,2.4,2.4,2.35,0.0,3.0,0.365,0.702,0.914,0.6,0.9,0.95,0.0,0.0,2.3659999999999997,0.0,1,0,0.010999999999999677,-0.532,0.5429999999999997,H,4.0,3.0
